epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,542.132,0.10172,0.86401,0.97642,0.60918,0.000237889,0.000237889,0.000237889
2,1076.82,0.22278,0.87078,0.97677,0.56174,0.000381663,0.000381663,0.000381663
3,1609.32,0.20898,0.86763,0.97467,0.57657,0.000431189,0.000431189,0.000431189
4,2132.03,0.14153,0.89133,0.98331,0.47265,0.000289884,0.000289884,0.000289884
5,2652.03,0.07051,0.90195,0.98576,0.44028,0.000148512,0.000148512,0.000148512
